id_pleito,tipo_interessado,interessado,cod_ibge,uf,num_pvl,status,num_processo,data_protocolo,tipo_operacao,finalidade,tipo_credor,credor,moeda,valor,pvl_assoc_divida,pvl_contradado_credor,data_status
42878,Município,Jacobina,2917508,BA,PVL02.001389/2020-42,Deferido (PVL-IF),,,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Banco do Brasil S/A,Real,3518025.27,0,1,01/09/2020
46461,Município,Dom Macedo Costa,2910206,BA,PVL02.001978/2021-10,Arquivado a pedido,17944.103242/2021-30,2021-10-27T17:48:02Z,Operação contratual interna (com garantia da União),Infraestrutura,Instituição Financeira Nacional,Caixa Econômica Federal,Real,2500000.0,0,0,04/11/2021
44969,Município,Euclides da Cunha,2910701,BA,PVL02.001167/2021-19,Encaminhado à PGFN com manifestação técnica favorável,17944.101938/2021-21,2021-07-29T14:17:43Z,Operação contratual interna (com garantia da União),Infraestrutura,Instituição Financeira Nacional,Caixa Econômica Federal,Real,15000000.0,0,1,24/09/2021
66995,Município,Cairu,2905404,BA,PVL02.003947/2023-57,Deferido (PVL-IF),,,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Caixa Econômica Federal,Real,7000000.0,0,0,27/11/2023
63910,Município,Luís Eduardo Magalhães,2919553,BA,PVL02.000482/2023-82,Deferido,17944.101299/2023-66,2023-04-24T09:42:43Z,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Caixa Econômica Federal,Real,50000000.0,0,1,27/04/2023
8535,Estado,Bahia,29,BA,,Encaminhado à PGFN com manifestação técnica favorável,17944.000794/2009-09,2009-07-27T00:00:00Z,Operação contratual interna (com garantia da União),PEF - Programa Emergencial de Financiamento dos Estados/DF,Instituição Financeira Nacional,Banco Nacional de Desenvolvimento Econômico e Social,Real,192569000.0,1,0,29/07/2009
6591,Município,Riacho de Santana,2926400,BA,,Deferido,17944.000388/2014-03,2014-04-23T00:00:00Z,Operação contratual interna,PAC 2 - Pró-Transporte - Pavimentação e Qualificação de Vias,Instituição Financeira Nacional,Caixa Econômica Federal,Real,5700000.0,0,0,06/05/2014
7718,Município,Abaíra,2900108,BA,,Deferido,17944.000640/2011-23,2011-05-25T00:00:00Z,Operação contratual interna,"Aquisição de máquinas, equipamentos e veículos",Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,700000.0,0,0,20/06/2011
27331,Município,Castro Alves,2907301,BA,PVL02.002664/2017-40,Arquivado a pedido,17944.100220/2018-12,2017-12-29T12:45:14Z,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Caixa Econômica Federal,Real,5000000.0,0,0,07/06/2018
46553,Município,Iraquara,2914406,BA,PVL02.002461/2021-30,Deferido,17944.103301/2021-70,2021-09-29T10:10:58Z,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Caixa Econômica Federal,Real,10000000.0,0,1,29/09/2021
36669,Município,Serrolândia,2930600,BA,PVL02.005560/2019-59,Deferido (PVL-IF),,,Operação contratual interna,Aporte de capital,Instituição Financeira Nacional,Caixa Econômica Federal,Real,3000000.0,0,1,24/09/2019
66650,Município,Gandu,2911204,BA,PVL02.003602/2023-01,Deferido (PVL-IF),,,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Banco do Brasil S/A,Real,10000000.0,0,1,15/09/2023
8164,Município,Valença,2932903,BA,,Regularizado,17944.000727/2007-14,2007-05-09T00:00:00Z,Operação contratual interna,Regularização de Dívida - Energia Elétrica,Empresa Não Estatal,Companhia de Eletricidade do Estado da Bahia,Real,155733.51,0,0,14/08/2007
71182,Estado,Bahia,29,BA,PVL02.000793/2025-11,Em análise,17944.002356/2025-97,2025-05-27T16:57:31Z,Concessão de garantia,Concessão de garantia a empresa estatal não dependente,Outras Organizações,Pessoa Jurídica,Real,132833256.35,0,0,27/05/2025
18345,Município,Ilhéus,2913606,BA,,Deferido,19407.000004/2002-13,2002-04-30T00:00:00Z,Operação contratual interna,"Aquisição de máquinas, equipamentos e veículos",Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,1500000.0,1,0,27/05/2002
11567,Município,Dias d'Ávila,2910057,BA,,Arquivado por decurso de prazo,17944.001478/2010-80,2010-11-29T00:00:00Z,Operação contratual interna,"Aquisição de máquinas, equipamentos e veículos",Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,195000.0,0,0,15/01/2013
46532,Município,Itaguaçu da Bahia,2915353,BA,PVL02.002606/2021-01,Deferido (PVL-IF),,,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,2600000.0,0,0,28/09/2021
37368,Município,Barreiras,2903201,BA,PVL02.005683/2019-90,Deferido,17944.103411/2019-17,2019-09-09T18:42:59Z,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Caixa Econômica Federal,Real,40000000.0,1,1,13/09/2019
61761,Município,Bonito,2904050,BA,PVL02.008067/2022-96,Deferido (PVL-IF),,,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Banco do Brasil S/A,Real,4000000.0,0,1,10/11/2022
67578,Município,João Dourado,2918357,BA,PVL02.004388/2023-01,Deferido (PVL-IF),,,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Banco do Brasil S/A,Real,5000000.0,0,1,23/08/2024
9782,Município,Camaçari,2905701,BA,,Deferido,17944.001051/2014-13,2014-07-09T00:00:00Z,Operação contratual interna,PMAT,Instituição Financeira Nacional,Caixa Econômica Federal,Real,11402384.0,1,0,13/08/2014
31491,Município,Brejões,2904308,BA,PVL02.000762/2019-12,Deferido (PVL-IF),,,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,2500000.0,1,1,03/05/2019
45385,Município,Crisópolis,2909604,BA,PVL02.001569/2021-13,Deferido (PVL-IF),,,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,2600000.0,0,0,30/07/2021
30110,Município,Camaçari,2905701,BA,PVL02.002423/2018-81,Encaminhado à PGFN com manifestação técnica favorável,17944.109202/2018-04,2019-02-14T19:17:27Z,Operação contratual externa (com garantia da União),Multissetorial,Instituição Financeira Internacional,Corporação Andina de Fomento,Dólar dos EUA,80000000.0,1,0,19/02/2019
46389,Município,Barreiras,2903201,BA,PVL02.002181/2021-21,Deferido,17944.103189/2021-77,2021-09-21T10:17:43Z,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Caixa Econômica Federal,Real,40000000.0,0,1,22/09/2021
71048,Município,Ipupiara,2914109,BA,PVL02.000813/2025-46,Deferido (PVL-IF),,,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,3000000.0,0,0,14/05/2025
9226,Município,Igrapiúna,2913457,BA,,Arquivado por decurso de prazo,17944.000931/2012-01,2012-08-22T00:00:00Z,Operação contratual interna,PMAT,Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,3200000.0,0,0,22/01/2013
12588,Município,Ipirá,2914000,BA,,Deferido,17944.001720/2008-09,2010-03-29T00:00:00Z,Operação contratual interna,"Aquisição de máquinas, equipamentos e veículos",Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,195000.0,0,0,03/05/2010
32544,Município,Mata de São João,2921005,BA,PVL02.001655/2019-01,Deferido (PVL-IF),,,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Caixa Econômica Federal,Real,5000000.0,1,1,25/09/2019
31139,Município,Pindaí,2924504,BA,PVL02.000448/2019-21,Deferido (PVL-IF),,,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,2081076.71,0,1,21/03/2019
62271,Município,Itatim,2916856,BA,PVL02.008543/2022-79,Deferido (PVL-IF),,,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Caixa Econômica Federal,Real,2000000.0,0,1,30/01/2023
38012,Município,Dias d'Ávila,2910057,BA,PVL02.003880/2019-74,Deferido,17944.103514/2019-87,2019-09-18T10:53:04Z,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Caixa Econômica Federal,Real,10000000.0,0,1,23/09/2019
65990,Município,Cabaceiras do Paraguaçu,2904852,BA,PVL02.002952/2023-42,Deferido (PVL-IF),,,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,4400000.0,0,1,28/07/2023
12313,Município,Belo Campo,2903508,BA,,Arquivado,17944.001656/2008-58,2008-08-04T00:00:00Z,Operação contratual interna,"Aquisição de máquinas, equipamentos e veículos",Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,65000.0,0,0,30/10/2008
18478,Município,Santa Luzia,2928059,BA,,Deferido,19407.000031/2002-96,2002-05-29T00:00:00Z,Operação contratual interna,"Aquisição de máquinas, equipamentos e veículos",Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,500000.0,0,0,08/07/2002
32608,Município,Brumado,2904605,BA,PVL02.001720/2019-91,Deferido (PVL-IF),,,Operação contratual interna,"Aquisição de máquinas, equipamentos e veículos",Instituição Financeira Nacional,Banco do Brasil S/A,Real,5000000.0,1,1,15/07/2019
51589,Município,Caravelas,2906907,BA,PVL02.003021/2021-08,Arquivado por decurso de prazo,17944.104656/2021-86,2021-12-20T17:58:48Z,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Banco do Brasil S/A,Real,5900000.0,0,0,15/12/2022
42512,Município,Santo Antônio de Jesus,2928703,BA,PVL02.001085/2020-85,Deferido (PVL-IF),,,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,1000000.0,0,1,27/04/2020
67211,Município,Utinga,2932804,BA,PVL02.004120/2023-61,Enviado à instituição financeira (PVL-IF),,,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Caixa Econômica Federal,Real,7000000.0,0,0,25/01/2024
18520,Município,Mata de São João,2921005,BA,,Deferido,19407.000041/2003-11,2003-06-30T00:00:00Z,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,1425375.0,0,0,09/07/2003
8963,Município,Ipecaetá,2913804,BA,,Arquivado,17944.000875/2008-10,2008-04-04T00:00:00Z,Operação contratual interna,Caminho da Escola 2,Instituição Financeira Nacional,Banco do Brasil S/A,Real,299450.0,0,0,13/08/2008
9044,Município,Lafaiete Coutinho,2918704,BA,,Arquivado,17944.000892/2008-57,2008-06-18T00:00:00Z,Operação contratual interna,Caminho da Escola 2,Instituição Financeira Nacional,Banco do Brasil S/A,Real,253500.0,0,0,15/09/2008
18577,Município,Vitória da Conquista,2933307,BA,,Deferido,19407.000055/2004-15,2004-10-06T00:00:00Z,Operação contratual interna,Saneamento básico,Instituição Financeira Nacional,Caixa Econômica Federal,Real,12120080.0,1,0,27/10/2004
18602,Município,Iguaí,2913507,BA,,Deferido,19407.000062/2002-47,2002-06-28T00:00:00Z,Operação contratual interna,"Aquisição de máquinas, equipamentos e veículos",Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,400000.0,0,0,02/10/2002
36808,Município,Santa Teresinha,2928505,BA,PVL02.005700/2019-99,Deferido (PVL-IF),,,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,1500000.0,0,1,01/10/2019
67258,Município,Piraí do Norte,2924678,BA,PVL02.004186/2023-51,Deferido (PVL-IF),,,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,5467580.96,0,1,27/12/2023
62034,Município,São Sebastião do Passé,2929503,BA,PVL02.007575/2022-57,Deferido,17944.104203/2022-31,2023-03-13T10:28:44Z,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Caixa Econômica Federal,Real,25000000.0,0,1,14/03/2023
66163,Município,Belo Campo,2903508,BA,PVL02.003113/2023-41,Deferido (PVL-IF),,,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Banco do Brasil S/A,Real,5000000.0,0,1,12/09/2023
70882,Município,Guanambi,2911709,BA,PVL02.000682/2025-05,Deferido (PVL-IF),,,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Caixa Econômica Federal,Real,20000000.0,0,1,06/05/2025
18456,Município,Aramari,2902203,BA,,Arquivado,19407.000026/2005-26,2006-05-17T00:00:00Z,Operação contratual interna,"Aquisição de máquinas, equipamentos e veículos",Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,180000.0,0,0,17/05/2006
31630,Município,Ituberá,2917300,BA,PVL02.000881/2019-67,Deferido (PVL-IF),,,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,3250000.0,0,0,08/05/2019
70114,Estado,Bahia,29,BA,PVL02.001721/2024-01,Encaminhado à PGFN com manifestação técnica favorável,17944.006825/2024-66,2025-03-24T15:47:03Z,Operação contratual interna (com garantia da União),Infraestrutura,Instituição Financeira Nacional,Caixa Econômica Federal,Real,150000000.0,0,0,28/03/2025
67568,Município,Mairi,2920106,BA,PVL02.004374/2023-89,Em retificação pelo credor (PVL-IF),,,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Caixa Econômica Federal,Real,2000000.0,0,0,29/01/2024
64270,Estado,Bahia,29,BA,PVL02.000163/2023-77,Encaminhado à PGFN com manifestação técnica favorável,17944.101777/2023-38,2023-05-22T16:52:46Z,Operação contratual interna (com garantia da União),Infraestrutura,Instituição Financeira Nacional,Banco do Brasil S/A,Real,1272000000.0,0,1,30/05/2023
18444,Município,Eunápolis,2910727,BA,,Deferido,19407.000024/2003-75,2003-06-30T00:00:00Z,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,1839750.0,1,0,28/07/2003
18411,Município,Bonito,2904050,BA,,Arquivado,19407.000017/2005-35,2006-07-28T00:00:00Z,Operação contratual interna,"Aquisição de máquinas, equipamentos e veículos",Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,70000.0,0,0,31/07/2006
61618,Município,Itaguaçu da Bahia,2915353,BA,PVL02.007865/2022-09,Deferido (PVL-IF),,,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,2600000.0,0,0,19/09/2022
61770,Município,Acajutiba,2900306,BA,PVL02.007956/2022-36,Deferido (PVL-IF),,,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,2000000.0,0,1,29/09/2022
68066,Município,Botuporã,2904209,BA,PVL02.000472/2024-28,Deferido (PVL-IF),,,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,2500000.0,0,1,14/03/2024
71168,Estado,Bahia,29,BA,PVL02.000791/2025-14,Em análise,17944.002372/2025-80,2025-05-27T17:00:48Z,Concessão de garantia,Concessão de garantia a empresa estatal não dependente,Outras Organizações,Pessoa Jurídica,Real,82827908.65,0,0,27/05/2025
6336,Município,Campo Alegre de Lourdes,2905909,BA,,Arquivado por decurso de prazo,17944.000323/2008-10,2008-05-14T00:00:00Z,Operação contratual interna,Caminho da Escola,Instituição Financeira Nacional,Banco do Brasil S/A,Real,241580.0,0,0,19/05/2008
25613,Município,Itatim,2916856,BA,PVL02.001271/2017-19,Deferido,17944.100333/2017-37,2017-10-17T11:46:28Z,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,3120000.0,0,0,19/10/2017
42877,Município,Brotas de Macaúbas,2904506,BA,PVL02.001388/2020-06,Deferido (PVL-IF),,,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,1800000.0,0,1,06/07/2020
67268,Município,Ibicuí,2912301,BA,PVL02.004195/2023-41,Deferido (PVL-IF),,,Operação contratual interna,"Aquisição de máquinas, equipamentos e veículos",Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,900000.0,0,0,30/11/2023
57892,Município,Santaluz,2928000,BA,PVL02.000462/2022-21,Encaminhado à PGFN com manifestação técnica favorável,17944.101721/2022-01,2022-07-19T09:42:45Z,Operação contratual interna (com garantia da União),Infraestrutura,Instituição Financeira Nacional,Caixa Econômica Federal,Real,26000000.0,0,1,25/07/2022
11879,Município,Luís Eduardo Magalhães,2919553,BA,,Deferido,17944.001551/2011-02,2012-08-08T00:00:00Z,Operação contratual interna,Caminho da Escola 2009 A,Instituição Financeira Nacional,Banco do Brasil S/A,Real,882000.0,0,0,03/09/2012
23723,Estado,Bahia,29,BA,PVL02.000640/2016-75,Encaminhado à PGFN com manifestação técnica favorável,17944.001273/2016-90,2017-06-06T15:33:06Z,Operação contratual interna (com garantia da União),Infraestrutura,Instituição Financeira Nacional,Banco do Brasil S/A,Real,600000000.0,1,1,12/06/2017
28852,Município,Macaúbas,2919801,BA,PVL02.001423/2018-64,Deferido (PVL-IF),,,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,4760039.9,1,1,19/07/2018
22060,Município,Esplanada,2910602,BA,00000.000000/2029-37,Deferido,17944.000400/2016-33,2016-04-28T00:00:00Z,Operação contratual interna,Infraestrutura,Instituição Financeira Nacional,Agência de Fomento do Estado da Bahia S/A,Real,4750000.0,0,0,23/05/2016
